track.id,track.name,track.artist,track.album.name,category,tempo,loudness,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,duration_min
0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,Alok,Deep In Your Love,Pop,130.052,-5.553,0.00888,0.602,0.841,2.9e-4,0.0623,0.0357,0.563,2.4083
51hyZpbJlIgZIaX3TtMxmu,run for the hills,Tate McRae,THINK LATER,Pop,130.005,-3.578,0.543,0.544,0.831,0,0.118,0.0941,0.233,2.399
4PRdeh2zIyM1pvY4x5luLe,"Everywhere, Everything (with Gracie Abrams)",Noah Kahan,"Everywhere, Everything (with Gracie Abrams)",Pop,180.088,-9.753,0.566,0.407,0.361,0,0.133,0.0337,0.307,4.2945
6eI8B3QW20P68MCYMb4Etd,something to remember,Matt Hansen,something to remember,Pop,112.473,-6.897,0.384,0.665,0.719,0,0.118,0.0328,0.491,2.7037
7jrI96onnEzgwPKacNJUCz,Strangers,Lewis Capaldi,Broken By Desire To Be Heavenly Sent (Extended Edition),Pop,114.489,-4.334,0.512,0.546,0.454,0,0.0745,0.0477,0.247,3.574
7cRfC6VZyy8r985B31baJA,I Think You Should Go,iann dior,BLIND,Pop,91.507,-5.023,0.0209,0.608,0.877,0,0.188,0.0358,0.517,2.3891
3l3Zi7uotwaynXHtawz3C9,Behind,Myles Smith,Behind,Pop,122.034,-7.767,0.153,0.592,0.786,4.24e-6,0.266,0.0397,0.52,3.3115
2KBuHBac1gbzFzhkL5Wlvx,Hungry Heart,Declan J Donovan,Hungry Heart,Pop,132.09,-5.177,0.0605,0.659,0.744,0,0.165,0.0366,0.763,2.3365
5hlPrSCx9BvnQ3rCTkblMZ,High,Stephen Sanchez,Angel Face,Pop,176.059,-7.826,0.0962,0.414,0.678,1.93e-4,0.274,0.0355,0.395,2.6928
23uUytja1B1mUOOIoygf6u,Angels in Tibet,Amaarae,Fountain Baby,Pop,140.052,-5.973,0.242,0.799,0.682,0.272,0.143,0.128,0.538,2.3769
0hFTdvxUbHl1CqrdZcbWtZ,Tummy Hurts,Reneé Rapp,Snow Angel,Pop,149.757,-5.855,0.778,0.641,0.68,1.32e-5,0.115,0.288,0.482,2.8163
1CcLA0eaauck34YEIrvAAq,When We Were Young (The Logical Song),David Guetta,When We Were Young (The Logical Song),Pop,139.989,-4.513,0.0526,0.657,0.914,6.32e-6,0.109,0.0523,0.502,2.4572
28k0oooG5GnOmR6fnx4kPp,ur special to me,Artemas,ur special to me,Pop,172.047,-6.585,0.00112,0.421,0.838,0.00559,0.271,0.0427,0.243,1.907
3xY5aYJcdvZX9xQxNd02ku,In The City,Charli XCX,In The City,Pop,128.046,-5.457,0.033,0.736,0.754,5.99e-4,0.0731,0.0443,0.648,2.9413
4DCYG3wov1XGZx2mIVVmnj,Don't Like Anybody,Bella Poarch,Don't Like Anybody,Pop,147.083,-4.947,0.0177,0.665,0.649,0,0.0489,0.0784,0.73,2.1769
4QL02RjuuotlfggAqQeNwy,What If We Met?,Ali Gatie,all the things i wish i said,Pop,93.998,-7.802,0.348,0.807,0.481,0,0.118,0.036,0.291,2.389
3gt3BD4A92u4nv6oS5Jkmq,he never will,Alexander Stewart,he never will,Pop,130.013,-4.92,0.118,0.672,0.764,0,0.109,0.0503,0.533,2.8522
1nBwBd3W4tE9FEOUcrsv83,face to face,kenzie,face to face,Pop,154.948,-5.901,0.133,0.66,0.667,0.00307,0.0771,0.0347,0.703,2.8364
1Fav4xZn60uGM3XmiHJmvT,One Of Your Girls,Troye Sivan,Something To Give Each Other,Pop,92.987,-7.832,0.0926,0.637,0.639,0.00503,0.223,0.0542,0.81,3.0247
2TpHdNgZWRCqmZ2iPG90fJ,Loving You Will Be The Death Of Me,Tom Odell,Black Friday,Pop,180.063,-10.327,0.735,0.659,0.331,2.04e-4,0.176,0.115,0.333,2.2
66VuIGcM7fd8NLMoORCqVJ,Strong Enough (feat. Bailey Zimmerman),Jonas Brothers,Strong Enough,Pop,126.082,-5.189,0.208,0.754,0.816,0,0.0491,0.0584,0.653,2.4881
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),Jessie Murph,Wild Ones (feat. Jelly Roll),Pop,136.03,-3.543,0.0878,0.65,0.689,0,0.172,0.0449,0.294,2.3753
0dXHRxaBl9mlrBh2XF3cIn,Lead Me On,FLETCHER,Lead Me On,Pop,147.967,-4.775,0.0116,0.466,0.935,3.56e-4,0.119,0.0885,0.312,2.8989
35dhwUoJNlxrPyEIJkfDnx,I GOT YOU,TWICE,I GOT YOU,Pop,176.103,-3.706,0.0451,0.52,0.805,0,0.0935,0.0551,0.496,2.8873
5B8VpcIC3EAI3wke3XQoRy,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",Alan Walker,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",Pop,125,-5.738,0.0621,0.764,0.702,0,0.08,0.0471,0.378,2.2934
1Yg1vxpbL10eBFoKXHrFMn,Maybe Life Is Good,Em Beihold,Maybe Life Is Good,Pop,160.025,-5.432,0.26,0.645,0.694,1.05e-5,0.114,0.201,0.434,3.1809
4Fuf1v4kPQ6RIvEGlUfvaq,Grey,Yung Filly,Grey,Pop,93.893,-3.325,0.278,0.681,0.836,2.42e-6,0.0718,0.0625,0.891,2.8175
1GnTBbaFtxNkHEjUsWEdNu,cross my heart,Artemas,pretty,Pop,132.408,-10.756,0.0762,0.807,0.462,7.18e-4,0.205,0.201,0.229,2.4369
0vbwh73VVywWynUOfB25Q6,Lej,Don Xhoni,Lej,Pop,159.961,-5.893,0.137,0.767,0.757,0,0.111,0.106,0.927,2.4667
2QcTf5lLMrrWTiElDInpTb,I love you,Dadju,I love you,Pop,104.333,-7.1,0.267,0.434,0.618,6.1e-4,0.102,0.224,0.534,3.9724
5KTZgG84bKFGm53lhLtTqc,Mwaki,Zerb,SURRENDER,Pop,120.033,-8.751,0.201,0.847,0.637,0.201,0.121,0.0587,0.0509,3.4689
4lMyi03aRk8nPBLLGyqAVz,IT'S GETTING HOT,NLE Choppa,IT'S GETTING HOT,Pop,106.031,-3.889,0.015,0.908,0.757,0,0.0673,0.0606,0.577,2.2404
5J4FiKDJIdJ8AKx2gaWMt4,Your Number,Ayo Jay,Your Number,Pop,99.926,-5.008,0.534,0.588,0.61,0,0.303,0.234,0.645,3.4013
76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,Unapologetic (Deluxe),Pop,134.002,-8.735,0.0254,0.785,0.478,0,0.0901,0.0419,0.39,2.6867
6lzqWQqmRoq3wOKF8ylJr2,Grind Pon Mi,FS Green,Grind Pon Mi,Pop,110.746,-5.923,0.0423,0.834,0.569,1.33e-5,0.0966,0.0656,0.267,2.154
0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,Disclosure,You & Me (Rivo Remix),Pop,121.972,-6.595,0.575,0.691,0.813,0.476,0.179,0.0611,0.0344,3.4754
7bDv1BzoGPSnniq1Xe0vvG,LUVA,Kaza,Luva,Pop,104.107,-6.096,0.218,0.662,0.574,1.59e-4,0.143,0.0689,0.236,2.9406
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),Pop,93.955,-5.074,0.0219,0.835,0.707,2.19e-5,0.108,0.0598,0.919,4.4516
2Wzyas9S4ietj2NzXtHR2I,Saxo (feat. Tion Wayne),WhyTek,Saxo (feat. Tion Wayne),Pop,141.065,-5.601,0.119,0.838,0.742,1.06e-4,0.0529,0.14,0.929,1.8639
7CijDWxEEbKq76O5rpyCEN,Guantanamera (She's Hot),Pitbull,I Am Armando - Armando Reloaded,Pop,120.007,-8.198,0.018,0.784,0.646,0.00157,0.337,0.0408,0.791,3.4198
4vAMy0dxoyoIHGuIgKqcwm,Dientes,J Balvin,Dientes,Pop,114.973,-3.814,0.00662,0.864,0.783,3.99e-6,0.291,0.114,0.545,2.7738
3a9TMd2Yrza6HXqqlfMtfy,Est-ce que tu m'aimes ? - Pilule bleue,GIMS,Mon coeur avait raison,Pop,119.892,-3.353,0.235,0.779,0.852,0,0.212,0.0651,0.601,3.9516
7CfcInSgN0HBQWEHybXrBH,Foo7,Ronis Goliath,Foo7,Pop,105.037,-7.396,0.775,0.818,0.503,0.106,0.15,0.0914,0.526,2.9676
0kxmrAmFaEI0lQ8MZ6nXGM,SI MUA,Dafina Zeqiri,SI MUA,Pop,97.688,-4.722,0.0475,0.484,0.498,4.21e-4,0.111,0.07,0.625,2.8571
65zIby9Z03d1bhGvLNJNrA,Soaked,Shy Smith,Soaked,Pop,109.001,-7.49,0.0533,0.9,0.67,0,0.0629,0.079,0.84,2.9908
2VGGQdroduj4dIMGPsBzDG,THIS YEAR (Blessings),Victor Thompson,THIS YEAR (Blessings),Pop,66.337,-9.391,0.771,0.571,0.348,1.25e-4,0.325,0.0854,0.349,2.1034
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,Praise Jah In The Moonlight,Pop,125.023,-4.028,0.128,0.66,0.727,1.31e-5,0.524,0.0441,0.418,4.384
3WWCU2F78Mv0sOsWcVG3bf,Dem Time Deh,Sean Paul,Dem Time Deh,Pop,110.959,-2.097,0.429,0.804,0.898,0,0.212,0.191,0.669,2.7865
5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),Ella Henderson,Alibi (feat. Rudimental),Pop,87.024,-3.615,0.191,0.545,0.793,0.00281,0.335,0.0371,0.411,3.0809
4WefXOf8I4gMjdj2kBJgkl,Patadas de Ahogado,LATIN MAFIA,Patadas de Ahogado,Pop,182.568,-10.254,0.73,0.437,0.381,2.84e-4,0.135,0.245,0.435,3.7473
0r3nMF80NSIuPIxeod4aoG,Beso (Fruta Fresca),Wakyin,Beso (Fruta Fresca),Pop,123.968,-6.92,0.054,0.778,0.728,0.00755,0.0861,0.138,0.504,3.2949
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",Victony,"Soweto (with Don Toliver, Rema and Tempoe)",Pop,105.024,-5.392,0.0541,0.719,0.756,0,0.109,0.0761,0.647,3.6583
4xexPtg7VSPCf9hM3aZdfZ,Slowdown (girl what's up),YellowStraps,Slowdown (girl what's up),Pop,130.039,-9.713,0.324,0.836,0.603,0.241,0.107,0.157,0.962,2.05
6vsKOJPjdxlYgRs8McgtCQ,Buscando Money,TWENTY SIX,Buscando Money,Pop,128.028,-6.674,0.0895,0.817,0.812,0.536,0.0669,0.057,0.725,2.5
1BuOKZA8fokaiEVqBkIHF1,Diarabi,Kaaris,Dozo,Pop,101.015,-6.194,0.268,0.832,0.713,0,0.0898,0.372,0.778,3.1051
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,Chris Brown,11:11,Pop,157.984,-8.452,0.192,0.406,0.5,0,0.175,0.0501,0.0905,5.1141
141y1FjVBV5IY7Mlvw5poL,Cheat On Me (feat. Dave),Burna Boy,Cheat On Me (feat. Dave),Pop,97.984,-5.509,0.124,0.734,0.648,0,0.215,0.173,0.672,3.7107
0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Omah Lay,Holy Ghost,Pop,113.976,-10.845,0.471,0.823,0.415,0.0316,0.128,0.0637,0.488,3.1026
1eldTykrnkEBLX41bk5eMw,Petit génie,Jungeli,Petit génie,Pop,126.032,-5.932,0.103,0.794,0.578,1.24e-5,0.363,0.25,0.967,3.621
7c6RFrY6UkNgh6A7rAvWNc,Écoutez-moi (International Version) - EN,Claude,Écoutez-moi,Pop,120.04,-7.657,0.461,0.864,0.588,1.61e-4,0.112,0.075,0.451,2.65
6et5HwX6nTYddg7hDGAxug,ONE CALL,Rich Amiri,ONE CALL,Pop,158.105,-7.281,0.00617,0.65,0.539,2.67e-5,0.114,0.0561,0.253,2.0233
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),Pop,87.51,-6.287,0.0545,0.522,0.641,0,0.162,0.0318,0.202,4.0781
4nFrcGM7MY1mpoQCC7Kefj,Me & U,Tems,Me & U,Pop,112.014,-7.755,0.117,0.775,0.662,0.0648,0.0928,0.0408,0.257,3.2156
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,Water,Pop,117.187,-3.495,0.0856,0.673,0.722,0,0.137,0.0755,0.519,3.3376
1u8rt8dSYVnjJT5josyZ77,I Miss U,Nej,Enchantée,Pop,101.964,-3.693,0.259,0.748,0.75,8.59e-5,0.0923,0.0508,0.537,3.5447
6bTtaSmqjMD6TggNfoR4N5,Tour de Berlin,Ski Aggu,2022 war film gewesen,Pop,144.943,-6.486,0.0943,0.807,0.84,4.01e-4,0.0721,0.168,0.968,2.5272
5E3BK90EQQxmrDz3zLG2l9,Schmetterling,Baby B3ns,Schmetterling,Pop,164.934,-7.815,0.103,0.505,0.833,0.053900000000000003,0.612,0.35,0.138,2.014
4jv2lbbhHwizNJ5mpYcwPY,Herzen in mein Eyes,UHD,Herzen in mein Eyes,Pop,169.993,-5.296,0.00216,0.698,0.952,0.563,0.0969,0.0859,0.699,3.4154
4upElsfQhSMxGzfyxBpdMy,SMS,pink luu,SMS,Pop,136.676,-6.705,0.00434,0.569,0.912,0.558,0.443,0.0296,0.357,1.778
7KV5zmP0xUTEXRY3fnJuqV,Callen,Black Chai Stevia,Callen,Pop,139.99,-7.889,0.447,0.728,0.569,9.97e-4,0.319,0.216,0.531,2.5578
0TU7YkMOLBxrUIOo7SnpIV,Führerschein,Dilla,Führerschein,Pop,178.072,-8.649,0.144,0.506,0.785,0.892,0.0754,0.0541,0.374,4.0445
6NukSQ7EK5KrnKdninmqEB,NIEGEHABT,3LNA,NIEGEHABT,Pop,144.055,-6.035,0.0143,0.698,0.884,0.764,0.176,0.0759,0.767,1.8901
31YkObXcu6o1zvaQ53KY7p,Red Flags,Filow,Red Flags,Pop,176.001,-6.445,0.0265,0.452,0.89,0,0.301,0.073,0.275,2.2898
7C8a12RqYQ1bUygz5C7BCp,Liebeskummer,ÆNY-1,Liebeskummer,Pop,153.002,-9.67,0.455,0.728,0.445,1.63e-5,0.223,0.13,0.604,2.8333
1LhYl7a5VxCqpD1NgOhUJa,Hubba Bubba,Ski Aggu,2022 war film gewesen,Pop,80.5,-9.651,0.077,0.745,0.89,0.00302,0.089,0.0986,0.908,1.9919
3bfoE6deRVfiq1VBJcftti,ALLEINE - Brutalismus 3000 RMX,Yung Hurn,ALLEINE (Brutalismus 3000 RMX),Pop,150.003,-9.405,0.0206,0.685,0.918,0.904,0.0575,0.0503,0.753,3.152
7h02U5HuG4u2AdAvCuKHEn,Denkmal 2.0 - Replay Okay Edit,Wir sind Helden,Denkmal 2.0 (Replay Okay Edit),Pop,146.892,-5.556,0.219,0.652,0.788,0,0.528,0.25,0.801,2.0698
4TVTKtOqCfx9MIckLwSfca,Hör mal mein Herz <3…,Replay Okay,Hör mal mein Herz <3…,Pop,147.039,-5.385,0.176,0.626,0.72,0,0.119,0.0461,0.525,1.4488
3vh4Xnm5Fi1lezdC1y5dZv,Push Up (Pusher Babe),Creeds,Push Up (Pusher Babe),Pop,150.098,-5.778,0.155,0.881,0.714,3.34e-5,0.0765,0.151,0.632,2.1867
2MrKx1k7CSLryCP1sf3cwl,"Ohne Benzin - 1,1x Speed Version",Domiziana,"Ohne Benzin (1,1x Speed Version)",Pop,146.907,-5.96,0.0358,0.685,0.758,0.0129,0.364,0.0814,0.619,2.3303
4ElTEqO5KuickZgw8aRw2H,fw24,lil london,fw24,Pop,72.491,-6.018,0.363,0.738,0.659,4.88e-5,0.137,0.0679,0.256,2.4568
0fmbjLzenF8z20WN0QPSXl,999 (Remix),MYT,999 (Remix),Pop,165.035,-12.112,0.42,0.669,0.452,0.291,0.0999,0.231,0.106,3.4667
1gYdiVII0YJMuaTiIY37HJ,Schmetterling - Babycor3 Version,Baby B3ns,Schmetterling (Babycor3 Version),Pop,181.865,-7.504,0.22,0.429,0.784,0.0676,0.533,0.479,0.273,1.8264
08556SGxHuwQGdFKjCblO6,superswag pt. 1,ilyproxy,superswag pt. 1,Pop,161.042,-7.392,1.85e-4,0.564,0.765,4.53e-4,0.0413,0.0343,0.849,2.9642
5KPPwG3v0m6IExWNby02eJ,SOS,Domiziana,SOS,Pop,160.02,-5.007,0.244,0.63,0.941,0.0284,0.168,0.0465,0.409,2.6255
1AMQHB8OJOmquqlm30LkHv,Winterlove - Sped Up,Maikel,Winterlove,Pop,174.969,-12.592,0.0149,0.636,0.453,1.45e-6,0.116,0.0618,0.308,2.0343
6aoadZIaPyAvIpfdkmonBX,Du hast mich nie geliebt </3…,Replay Okay,Du hast mich nie geliebt </3…,Pop,147.029,-4.81,0.0724,0.797,0.832,0.00387,0.249,0.0493,0.832,1.3537
0NYCoFNGZ3ov5MdDe0sfqr,Cheatcode,Filow,Cheatcode,Pop,170.007,-9.963,0.448,0.505,0.765,0,0.213,0.157,0.546,2.2588
3Vu4C5W2dNPNKGEUbuQ6dm,akh,DANZINGER 99,akh,Pop,150.014,-8.696,0.557,0.705,0.561,0.782,0.102,0.0396,0.824,1.5471
3y0j1dKTB0XXJQPRNIEXgN,Baby Blizzard,Baby B3ns,Baby Blizzard,Pop,134.041,-5.798,0.113,0.8,0.823,0.00136,0.108,0.0424,0.682,2.0995
5367Vj9YTGVTKf5HEAiO5x,Dünne Linien (Fein und Grau) - Edit,Butschi,Dünne Linien (Fein und Grau),Pop,155.016,-5.234,0.074,0.731,0.887,0.104,0.301,0.0419,0.794,2.5936
1cdthhd62WrDW1Y4Sf78Er,Tendenz steigend,AMANDUS 99,Tendenz steigend,Pop,137.021,-11.582,0.351,0.616,0.511,0.537,0.307,0.0294,0.63,1.489
0DnVcskizKfZAioAA1Wfwz,Ich mag Züge,Baron,Ich mag Züge,Pop,144.973,-8.055,0.126,0.738,0.657,0,0.0403,0.334,0.57,2.0372
5B0gC3MVu8i4Dc4MSsGAbj,Liebe ist sowas wie ein Schwert,Replay Okay,Liebe ist sowas wie ein Schwert,Pop,164.98,-5.861,0.0723,0.612,0.816,1.03e-5,0.533,0.37,0.442,1.9662
2U1WraKDoy0he7Z03FXfNp,matrix,Ghost Shima,matrix,Pop,143.97,-5.267,0.00586,0.709,0.824,0,0.0664,0.0354,0.679,2.4758
2kNluqiA8yddhGCGrvFf9d,Midnight Club,Slatty,Midnight Club,Pop,169.87,-10.994,0.139,0.577,0.538,0.0974,0.308,0.03,0.496,1.5297
1tgofMvzgqtrVAx2YGkhzb,Glücksbringer (2 iPhones),Filow,Glücksbringer (2 iPhones),Pop,174.976,-11.466,0.689,0.584,0.823,0,0.0976,0.114,0.643,2.24
3aJUAZ7nlasB55bJpPQPvN,für für immer,DANZINGER 99,für für immer,Pop,121.897,-11.196,0.766,0.44,0.508,0.554,0.112,0.0435,0.223,1.8033
4i0y40eLTmexj9pCrCIkxF,Herzcrash,Baby B3ns,Herzcrash,Pop,156.07,-5.66,0.173,0.746,0.855,0.021,0.169,0.18,0.456,1.9554
0J7IXRkMli2i5ptKDGlaJk,Hello Kitty / Elfbar,Domiziana,Hello Kitty / Elfbar,Pop,164.022,-6.833,0.0113,0.626,0.814,9.99e-4,0.133,0.0544,0.249,2.7698
7nwJciynBkmT0rct6ulm1q,ZU DEN HUNDEN,Saiya Tiaw,BETON,Pop,165.038,-10.874,0.807,0.398,0.537,0.782,0.112,0.0623,0.102,1.6485
5wCn63PuvWTL3Gnl9V5XH7,Butterflies,3LNA,Butterflies,Pop,150.003,-6.218,0.117,0.552,0.865,0.49,0.108,0.0316,0.683,3.1333
1vagrF9UKmyBw3I52Shf8k,Hochhaus,AMANDUS 99,Hochhaus,Pop,133.489,-9.284,0.386,0.562,0.478,0.25,0.69,0.0277,0.334,1.92
0FFpBGSavm5AVu2AmxpiDx,Handykoks,ilyproxy,Handykoks,Pop,195.923,-9.401,0.274,0.454,0.91,0,0.454,0.444,0.642,1.8346
0iPZvOfenTXjxYUOn1WXTn,shy <3,Mariybu,KussKuss,Pop,159.971,-14.069,0.237,0.57,0.645,0.00537,0.117,0.0435,0.23,2.0504
21LoDVx8Gx6u48UZcqr8VV,99 in Flammen,NEUNUNDNEUNZIG,99 in dein Herz,Pop,168.025,-13.28,0.136,0.6,0.501,0.169,0.119,0.0502,0.159,2.1726
3oPRj91N90Af9LzrjL7s7C,Liebe mit Verdacht,Geborn,Liebe mit Verdacht,Pop,140.02,-9.643,0.0312,0.733,0.571,2.17e-4,0.0949,0.0548,0.885,2.1499
3r9Bnd6gG6iyTGdivqezle,ZEHN NACH DREI,LiJon,ZEHN NACH DREI,Pop,170.115,-15.731,0.889,0.559,0.447,6.84e-5,0.0927,0.0829,0.547,2.2752
65qtKbkMFtEyo76Zy0yLtW,Herz macht Turbo,grim noir,Herz macht Turbo,Pop,97.638,-5.871,0.126,0.647,0.841,0.0021,0.333,0.103,0.703,2.6571
5HZeXQrgsq3NREZU6ExBUA,FRAGEN,AMANDUS 99,FRAGEN,Pop,134.109,-9.76,0.679,0.713,0.534,0.713,0.0635,0.089,0.344,1.986
0HycGVmhrvQcpWJ4Qk66mk,Lost,Slatty,Lost,Pop,150.041,-6.435,0.00666,0.667,0.679,3.36e-4,0.448,0.146,0.203,1.9772
7lyP4Wo5gKlrscCwHp5CEL,wiedersehen,3LNA,wiedersehen,Pop,128.032,-8.681,0.423,0.739,0.724,0.753,0.0957,0.0386,0.428,3.5923
0leFOfqRs3rC8GHFSysAET,Only Fans,Domiziana,Only Fans,Pop,89.98,-6.018,0.121,0.827,0.698,0.0185,0.328,0.162,0.905,1.6051
5ZPfaBLQTXDf382kJmDgKc,FiFA༺♡✧+++ - Vergeilt Version,ilyproxy,FiFA༺♡✧+++,Pop,174.032,-7.548,0.00134,0.588,0.71,5.01e-5,0.421,0.0451,0.474,2.3936
2WW6cIIBiRIxHOTQ4MSgxe,Walkie Talkie Booty Call - Mausipop Version,Mariybu,Walkie Talkie Booty Call (Mausipop Version),Pop,161.044,-10.675,0.137,0.756,0.443,0.0269,0.0993,0.297,0.507,2.1141
3K1SRFtbc1JMkvc9bVQvln,halt mich fest,Pink Katana,Den Mutigen gehört die Welt,Pop,180.117,-14.005,0.0114,0.428,0.584,0.719,0.122,0.0516,0.113,1.6115
0RnEO9zJzby7PhHW7lpTcy,TEENAGE DISTANCE,wilson100k,TEENAGE DISTANCE,Pop,135.834,-7.197,0.0363,0.545,0.758,0,0.104,0.0393,0.47,1.5588
0rwyrEKkYlSF2qQRJBU3XB,Seifenblasen aus Beton,Black Chai Stevia,Seifenblasen aus Beton,Pop,160.026,-3.492,0.00952,0.483,0.969,1.82e-6,0.461,0.618,0.528,2.9516
3lmjqaciTiuFRjmtu5LQmf,ZU VIEL,MISKA,ZU VIEL,Pop,92.945,-8.28,0.101,0.534,0.568,0,0.579,0.0564,0.424,1.742
5NQHCmQhSFHiooEyn8DTt8,deepdive,Ghost Shima,neon genesis - EP,Pop,142.008,-6.82,0.00153,0.751,0.85,2.26e-4,0.165,0.047,0.456,2.8334
1i9EwNV7LHaBDk9y8lm7F3,Mein Herz,LEDU,Mein Herz,Pop,181.164,-7.446,0.114,0.698,0.764,1.14e-4,0.131,0.0766,0.287,2.3108
4s63sqMPUU198e0yTojShk,weisse rosen - sped up,wavvyboi,weisse rosen (sped up),Pop,121.036,-6.853,0.149,0.644,0.629,0.00531,0.0836,0.0379,0.201,3.363
3e3Kd2hqT0zUmAaaStt14C,Red Flags,Dimanche,Red Flags,Pop,154.013,-9.728,0.255,0.558,0.777,1.16e-6,0.0499,0.0852,0.26,2.4957
3WcPDdM84N76dBNp6s1iwv,liebe dich ε/>,Mariybu,liebe dich ε/>,Pop,154.989,-9.717,0.0177,0.672,0.709,0.143,0.121,0.064,0.623,2.5032
2MQYjicf6t6wMhy2m3aDaz,auf dem dach mit nem messer,Wavylady,auf dem dach mit nem messer,Pop,165.11,-11.353,0.138,0.585,0.575,0,0.155,0.319,0.577,2.1091
32SjeywKQRa3Ee4BgBN9ue,ICONIC,TYM,ICONIC,Pop,141.732,-10.549,0.146,0.653,0.639,0.0216,0.255,0.237,0.306,3.419
5iTSeSqj08Zm4l0MoIZCIv,Voll Auf Bars,L€NN0X,Voll Auf Bars,Pop,167.962,-6.812,1.83e-4,0.482,0.875,0.275,0.843,0.0366,0.677,2.527
0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In,CYRIL,Stumblin' In,Pop,126.089,-8.388,0.0638,0.875,0.518,0.00995,0.125,0.0551,0.37,3.5561
3pn5z4CvMz95uEysWBUYCc,Für immer Frühling,soffie,Für immer Frühling,Pop,140.016,-8.177,0.264,0.664,0.589,0,0.619,0.0394,0.646,2
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),Pop,159.92,-4.409,0.199,0.561,0.604,1.9e-5,0.104,0.0337,0.242,3.5115
5uiokPQwUgidgRBPEQPImc,HERZ MACHT BAMM,Tream,HERZ MACHT BAMM,Pop,166.495,-4.073,0.13,0.732,0.959,2.11e-5,0.0954,0.148,0.866,2.9385
14iwJXnTuI9qdcosMEB73h,Ich nehm dich bei der Hand (SimsalaGrimm),Luca-Dante Spadafora,Ich nehm dich bei der Hand (SimsalaGrimm),Pop,155.051,-7.272,0.343,0.72,0.796,4.77e-4,0.237,0.427,0.296,2.0839
086THPnabbu1zfDjRsxpoN,MONEY ON THE DASH - SPED UP,Elley Duhé,MONEY ON THE DASH,Pop,150.09,-7.01,0.0324,0.777,0.816,7.94e-5,0.138,0.189,0.516,1.9411
3cO96muC5c7P2mJURgYFBS,1000 Mal,Bausa,1000 Mal,Pop,152.025,-8.158,0.307,0.759,0.467,7.07e-6,0.168,0.0593,0.249,2.5431
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,Unwritten,Pop,100.011,-6.333,0.00584,0.706,0.8,0,0.0822,0.0399,0.629,4.3222
559mLg44MrcA7JzYGbpXfL,Vielleicht Vielleicht,MilleniumKid,Vielleicht Vielleicht,Pop,140.005,-9.422,0.0207,0.566,0.736,0,0.276,0.0449,0.314,2.3766
2DgnMNI9xAcrgKtQrygLJd,Die Sonne,Kontra K,Die Sonne,Pop,159.809,-4.595,0.212,0.665,0.729,0,0.118,0.25,0.516,2.9005
2Pyfpd75r3dC3nDgVA4fnX,ECHT - Techno Mix,NOISETIME,ECHT (Techno Mix),Pop,170.04,-4.45,0.00425,0.364,0.928,0,0.337,0.378,0.523,2.0721
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,Si No Estás,Pop,98.224,-8.72,0.827,0.537,0.421,0,0.138,0.0285,0.524,3.0677
4435fA5QuCvrXXZRcgDsxp,Jetzt weinst du,HE/RO,Jetzt weinst du,Pop,174.008,-5.354,0.0274,0.505,0.762,0,0.0827,0.111,0.59,2.7426
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,Stick Season,Pop,117.913,-6.894,0.782,0.662,0.488,0,0.102,0.0682,0.817,3.0391
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,Strangers,Pop,169.982,-8.307,0.701,0.628,0.523,0.00274,0.219,0.0946,0.416,2.8828
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,greedy,Pop,111.018,-3.18,0.256,0.75,0.733,0,0.114,0.0319,0.844,2.1979
7gaA3wERFkFkgivjwbSvkG,"yes, and?",Ariana Grande,"yes, and?",Pop,119.008,-6.513,0.198,0.788,0.758,8.5e-5,0.104,0.0505,0.823,3.5832
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,Saturn,Pop,177.937,-6.834,0.62,0.411,0.619,0,0.11,0.0368,0.337,3.1032
